日期,战区,渠道,品类,客户,签收额,台数
2024-02-15,北区,传统,入门系列,北区经销商04,16128.0,9
2024-02-15,北区,传统,入门系列,北区经销商05,12096.0,6
2024-02-15,北区,传统,入门系列,北区经销商06,10080.0,5
2024-02-15,北区,传统,入门系列,北区经销商07,8064.0,4
2024-02-15,北区,传统,入门系列,北区经销商08,6048.0,3
2024-02-15,西区,KA,旗舰系列,西区经销商01,70963.2,14
2024-02-15,西区,KA,旗舰系列,西区经销商02,23654.4,5
2024-02-15,西区,KA,旗舰系列,西区经销商03,14784.0,3
2024-02-15,西区,KA,旗舰系列,西区经销商04,11827.2,2
2024-02-15,西区,KA,旗舰系列,西区经销商05,8870.4,2
2024-02-15,西区,KA,旗舰系列,西区经销商06,7392.0,1
2024-02-15,西区,KA,旗舰系列,西区经销商07,5913.6,1
2024-02-15,西区,KA,旗舰系列,西区经销商08,4435.2,1
2024-02-15,西区,电商,旗舰系列,西区经销商01,49674.24,10
2024-02-15,西区,电商,旗舰系列,西区经销商02,16558.08,3
2024-02-15,西区,电商,旗舰系列,西区经销商03,10348.8,2
2024-02-15,西区,电商,旗舰系列,西区经销商04,8279.04,2
2024-02-15,西区,电商,旗舰系列,西区经销商05,6209.28,1
2024-02-15,西区,电商,旗舰系列,西区经销商06,5174.4,1
2024-02-15,西区,电商,旗舰系列,西区经销商07,4139.52,1
2024-02-15,西区,电商,旗舰系列,西区经销商08,3104.64,1
2024-02-15,西区,传统,旗舰系列,西区经销商01,56770.56,11
2024-02-15,西区,传统,旗舰系列,西区经销商02,18923.52,4
2024-02-15,西区,传统,旗舰系列,西区经销商03,11827.2,2
2024-02-15,西区,传统,旗舰系列,西区经销商04,9461.76,2
2024-02-15,西区,传统,旗舰系列,西区经销商05,7096.32,1
2024-02-15,西区,传统,旗舰系列,西区经销商06,5913.6,1
2024-02-15,西区,传统,旗舰系列,西区经销商07,4730.88,1
2024-02-15,西区,传统,旗舰系列,西区经销商08,3548.16,1
2024-02-15,西区,KA,主力系列,西区经销商01,154828.8,49
2024-02-15,西区,KA,主力系列,西区经销商02,51609.6,16
2024-02-15,西区,KA,主力系列,西区经销商03,32256.0,10
2024-02-15,西区,KA,主力系列,西区经销商04,25804.8,8
2024-02-15,西区,KA,主力系列,西区经销商05,19353.6,6
2024-02-15,西区,KA,主力系列,西区经销商06,16128.0,5
2024-02-15,西区,KA,主力系列,西区经销商07,12902.4,4
2024-02-15,西区,KA,主力系列,西区经销商08,9676.8,3
2024-02-15,西区,电商,主力系列,西区经销商01,108380.16,34
2024-02-15,西区,电商,主力系列,西区经销商02,36126.72,11
2024-02-15,西区,电商,主力系列,西区经销商03,22579.2,7
2024-02-15,西区,电商,主力系列,西区经销商04,18063.36,6
2024-02-15,西区,电商,主力系列,西区经销商05,13547.52,4
2024-02-15,西区,电商,主力系列,西区经销商06,11289.6,4
2024-02-15,西区,电商,主力系列,西区经销商07,9031.68,3
2024-02-15,西区,电商,主力系列,西区经销商08,6773.76,2
2024-02-15,西区,传统,主力系列,西区经销商01,123863.04,39
2024-02-15,西区,传统,主力系列,西区经销商02,41287.68,13
2024-02-15,西区,传统,主力系列,西区经销商03,25804.8,8
2024-02-15,西区,传统,主力系列,西区经销商04,20643.84,7
2024-02-15,西区,传统,主力系列,西区经销商05,15482.88,5
2024-02-15,西区,传统,主力系列,西区经销商06,12902.4,4
2024-02-15,西区,传统,主力系列,西区经销商07,10321.92,3
2024-02-15,西区,传统,主力系列,西区经销商08,7741.44,2
2024-02-15,西区,KA,入门系列,西区经销商01,96768.0,51
2024-02-15,西区,KA,入门系列,西区经销商02,32256.0,17
2024-02-15,西区,KA,入门系列,西区经销商03,20160.0,11
2024-02-15,西区,KA,入门系列,西区经销商04,16128.0,9
2024-02-15,西区,KA,入门系列,西区经销商05,12096.0,6
2024-02-15,西区,KA,入门系列,西区经销商06,10080.0,5
2024-02-15,西区,KA,入门系列,西区经销商07,8064.0,4
2024-02-15,西区,KA,入门系列,西区经销商08,6048.0,3
2024-02-15,西区,电商,入门系列,西区经销商01,67737.6,36
2024-02-15,西区,电商,入门系列,西区经销商02,22579.2,12
2024-02-15,西区,电商,入门系列,西区经销商03,14112.0,8
2024-02-15,西区,电商,入门系列,西区经销商04,11289.6,6
2024-02-15,西区,电商,入门系列,西区经销商05,8467.2,5
2024-02-15,西区,电商,入门系列,西区经销商06,7056.0,4
2024-02-15,西区,电商,入门系列,西区经销商07,5644.8,3
2024-02-15,西区,电商,入门系列,西区经销商08,4233.6,2
2024-02-15,西区,传统,入门系列,西区经销商01,77414.4,41
2024-02-15,西区,传统,入门系列,西区经销商02,25804.8,14
2024-02-15,西区,传统,入门系列,西区经销商03,16128.0,9
2024-02-15,西区,传统,入门系列,西区经销商04,12902.4,7
2024-02-15,西区,传统,入门系列,西区经销商05,9676.8,5
2024-02-15,西区,传统,入门系列,西区经销商06,8064.0,4
2024-02-15,西区,传统,入门系列,西区经销商07,6451.2,3
2024-02-15,西区,传统,入门系列,西区经销商08,4838.4,3
2024-02-15,中区,KA,旗舰系列,中区经销商01,53222.4,10
2024-02-15,中区,KA,旗舰系列,中区经销商02,17740.8,3
2024-02-15,中区,KA,旗舰系列,中区经销商03,11088.0,2
2024-02-15,中区,KA,旗舰系列,中区经销商04,8870.4,2
2024-02-15,中区,KA,旗舰系列,中区经销商05,6652.8,1
2024-02-15,中区,KA,旗舰系列,中区经销商06,5544.0,1
2024-02-15,中区,KA,旗舰系列,中区经销商07,4435.2,1
2024-02-15,中区,KA,旗舰系列,中区经销商08,3326.4,1
2024-02-15,中区,电商,旗舰系列,中区经销商01,37255.68,7
2024-02-15,中区,电商,旗舰系列,中区经销商02,12418.56,2
2024-02-15,中区,电商,旗舰系列,中区经销商03,7761.6,2
2024-02-15,中区,电商,旗舰系列,中区经销商04,6209.28,1
2024-02-15,中区,电商,旗舰系列,中区经销商05,4656.96,1
2024-02-15,中区,电商,旗舰系列,中区经销商06,3880.8,1
2024-02-15,中区,电商,旗舰系列,中区经销商07,3104.64,1
2024-02-15,中区,电商,旗舰系列,中区经销商08,2328.48,0
2024-02-15,中区,传统,旗舰系列,中区经销商01,42577.92,8
2024-02-15,中区,传统,旗舰系列,中区经销商02,14192.64,3
2024-02-15,中区,传统,旗舰系列,中区经销商03,8870.4,2
2024-02-15,中区,传统,旗舰系列,中区经销商04,7096.32,1
2024-02-15,中区,传统,旗舰系列,中区经销商05,5322.24,1
2024-02-15,中区,传统,旗舰系列,中区经销商06,4435.2,1
2024-02-15,中区,传统,旗舰系列,中区经销商07,3548.16,1
2024-02-15,中区,传统,旗舰系列,中区经销商08,2661.12,1
2024-02-15,中区,KA,主力系列,中区经销商01,116121.6,37
2024-02-15,中区,KA,主力系列,中区经销商02,38707.2,12
2024-02-15,中区,KA,主力系列,中区经销商03,24192.0,8
2024-02-15,中区,KA,主力系列,中区经销商04,19353.6,6
2024-02-15,中区,KA,主力系列,中区经销商05,14515.2,5
2024-02-15,中区,KA,主力系列,中区经销商06,12096.0,4
2024-02-15,中区,KA,主力系列,中区经销商07,9676.8,3
2024-02-15,中区,KA,主力系列,中区经销商08,7257.6,2
2024-02-15,中区,电商,主力系列,中区经销商01,81285.12,26
2024-02-15,中区,电商,主力系列,中区经销商02,27095.04,9
2024-02-15,中区,电商,主力系列,中区经销商03,16934.4,5
2024-02-15,中区,电商,主力系列,中区经销商04,13547.52,4
2024-02-15,中区,电商,主力系列,中区经销商05,10160.64,3
2024-02-15,中区,电商,主力系列,中区经销商06,8467.2,3
2024-02-15,中区,电商,主力系列,中区经销商07,6773.76,2
2024-02-15,中区,电商,主力系列,中区经销商08,5080.32,2
2024-02-15,中区,传统,主力系列,中区经销商01,92897.28,29
2024-02-15,中区,传统,主力系列,中区经销商02,30965.76,10
2024-02-15,中区,传统,主力系列,中区经销商03,19353.6,6
2024-02-15,中区,传统,主力系列,中区经销商04,15482.88,5
2024-02-15,中区,传统,主力系列,中区经销商05,11612.16,4
2024-02-15,中区,传统,主力系列,中区经销商06,9676.8,3
2024-02-15,中区,传统,主力系列,中区经销商07,7741.44,2
2024-02-15,中区,传统,主力系列,中区经销商08,5806.08,2
2024-02-15,中区,KA,入门系列,中区经销商01,72576.0,39
2024-02-15,中区,KA,入门系列,中区经销商02,24192.0,13
2024-02-15,中区,KA,入门系列,中区经销商03,15120.0,8
2024-02-15,中区,KA,入门系列,中区经销商04,12096.0,6
2024-02-15,中区,KA,入门系列,中区经销商05,9072.0,5
2024-02-15,中区,KA,入门系列,中区经销商06,7560.0,4
2024-02-15,中区,KA,入门系列,中区经销商07,6048.0,3
2024-02-15,中区,KA,入门系列,中区经销商08,4536.0,2
2024-02-15,中区,电商,入门系列,中区经销商01,50803.2,27
2024-02-15,中区,电商,入门系列,中区经销商02,16934.4,9
2024-02-15,中区,电商,入门系列,中区经销商03,10584.0,6
2024-02-15,中区,电商,入门系列,中区经销商04,8467.2,5
2024-02-15,中区,电商,入门系列,中区经销商05,6350.4,3
2024-02-15,中区,电商,入门系列,中区经销商06,5292.0,3
2024-02-15,中区,电商,入门系列,中区经销商07,4233.6,2
2024-02-15,中区,电商,入门系列,中区经销商08,3175.2,2
2024-02-15,中区,传统,入门系列,中区经销商01,58060.8,31
2024-02-15,中区,传统,入门系列,中区经销商02,19353.6,10
2024-02-15,中区,传统,入门系列,中区经销商03,12096.0,6
2024-02-15,中区,传统,入门系列,中区经销商04,9676.8,5
2024-02-15,中区,传统,入门系列,中区经销商05,7257.6,4
2024-02-15,中区,传统,入门系列,中区经销商06,6048.0,3
2024-02-15,中区,传统,入门系列,中区经销商07,4838.4,3
2024-02-15,中区,传统,入门系列,中区经销商08,3628.8,2
2024-02-15,东区,KA,旗舰系列,东区经销商01,53222.4,10
2024-02-15,东区,KA,旗舰系列,东区经销商02,17740.8,3
2024-02-15,东区,KA,旗舰系列,东区经销商03,11088.0,2
2024-02-15,东区,KA,旗舰系列,东区经销商04,8870.4,2
2024-02-15,东区,KA,旗舰系列,东区经销商05,6652.8,1
2024-02-15,东区,KA,旗舰系列,东区经销商06,5544.0,1
2024-02-15,东区,KA,旗舰系列,东区经销商07,4435.2,1
2024-02-15,东区,KA,旗舰系列,东区经销商08,3326.4,1
2024-02-15,东区,电商,旗舰系列,东区经销商01,37255.68,7
2024-02-15,东区,电商,旗舰系列,东区经销商02,12418.56,2
2024-02-15,东区,电商,旗舰系列,东区经销商03,7761.6,2
2024-02-15,东区,电商,旗舰系列,东区经销商04,6209.28,1
2024-02-15,东区,电商,旗舰系列,东区经销商05,4656.96,1
2024-02-15,东区,电商,旗舰系列,东区经销商06,3880.8,1
2024-02-15,东区,电商,旗舰系列,东区经销商07,3104.64,1
2024-02-15,东区,电商,旗舰系列,东区经销商08,2328.48,0
2024-02-15,东区,传统,旗舰系列,东区经销商01,42577.92,8
2024-02-15,东区,传统,旗舰系列,东区经销商02,14192.64,3
2024-02-15,东区,传统,旗舰系列,东区经销商03,8870.4,2
2024-02-15,东区,传统,旗舰系列,东区经销商04,7096.32,1
2024-02-15,东区,传统,旗舰系列,东区经销商05,5322.24,1
2024-02-15,东区,传统,旗舰系列,东区经销商06,4435.2,1
2024-02-15,东区,传统,旗舰系列,东区经销商07,3548.16,1
2024-02-15,东区,传统,旗舰系列,东区经销商08,2661.12,1
2024-02-15,东区,KA,主力系列,东区经销商01,116121.6,37
2024-02-15,东区,KA,主力系列,东区经销商02,38707.2,12
2024-02-15,东区,KA,主力系列,东区经销商03,24192.0,8
2024-02-15,东区,KA,主力系列,东区经销商04,19353.6,6
2024-02-15,东区,KA,主力系列,东区经销商05,14515.2,5
2024-02-15,东区,KA,主力系列,东区经销商06,12096.0,4
2024-02-15,东区,KA,主力系列,东区经销商07,9676.8,3
2024-02-15,东区,KA,主力系列,东区经销商08,7257.6,2
2024-02-15,东区,电商,主力系列,东区经销商01,81285.12,26
2024-02-15,东区,电商,主力系列,东区经销商02,27095.04,9
2024-02-15,东区,电商,主力系列,东区经销商03,16934.4,5
2024-02-15,东区,电商,主力系列,东区经销商04,13547.52,4
2024-02-15,东区,电商,主力系列,东区经销商05,10160.64,3
2024-02-15,东区,电商,主力系列,东区经销商06,8467.2,3
2024-02-15,东区,电商,主力系列,东区经销商07,6773.76,2
2024-02-15,东区,电商,主力系列,东区经销商08,5080.32,2
2024-02-15,东区,传统,主力系列,东区经销商01,92897.28,29
2024-02-15,东区,传统,主力系列,东区经销商02,30965.76,10
2024-02-15,东区,传统,主力系列,东区经销商03,19353.6,6
2024-02-15,东区,传统,主力系列,东区经销商04,15482.88,5
2024-02-15,东区,传统,主力系列,东区经销商05,11612.16,4
2024-02-15,东区,传统,主力系列,东区经销商06,9676.8,3
2024-02-15,东区,传统,主力系列,东区经销商07,7741.44,2
2024-02-15,东区,传统,主力系列,东区经销商08,5806.08,2
2024-02-15,东区,KA,入门系列,东区经销商01,72576.0,39
2024-02-15,东区,KA,入门系列,东区经销商02,24192.0,13
2024-02-15,东区,KA,入门系列,东区经销商03,15120.0,8
2024-02-15,东区,KA,入门系列,东区经销商04,12096.0,6
2024-02-15,东区,KA,入门系列,东区经销商05,9072.0,5
2024-02-15,东区,KA,入门系列,东区经销商06,7560.0,4
2024-02-15,东区,KA,入门系列,东区经销商07,6048.0,3
2024-02-15,东区,KA,入门系列,东区经销商08,4536.0,2
2024-02-15,东区,电商,入门系列,东区经销商01,50803.2,27
2024-02-15,东区,电商,入门系列,东区经销商02,16934.4,9
2024-02-15,东区,电商,入门系列,东区经销商03,10584.0,6
2024-02-15,东区,电商,入门系列,东区经销商04,8467.2,5
2024-02-15,东区,电商,入门系列,东区经销商05,6350.4,3
2024-02-15,东区,电商,入门系列,东区经销商06,5292.0,3
2024-02-15,东区,电商,入门系列,东区经销商07,4233.6,2
2024-02-15,东区,电商,入门系列,东区经销商08,3175.2,2
2024-02-15,东区,传统,入门系列,东区经销商01,58060.8,31
2024-02-15,东区,传统,入门系列,东区经销商02,19353.6,10
2024-02-15,东区,传统,入门系列,东区经销商03,12096.0,6
2024-02-15,东区,传统,入门系列,东区经销商04,9676.8,5
2024-02-15,东区,传统,入门系列,东区经销商05,7257.6,4
2024-02-15,东区,传统,入门系列,东区经销商06,6048.0,3
2024-02-15,东区,传统,入门系列,东区经销商07,4838.4,3
2024-02-15,东区,传统,入门系列,东区经销商08,3628.8,2
2024-02-15,南区,KA,旗舰系列,南区经销商01,88704.0,17
2024-02-15,南区,KA,旗舰系列,南区经销商02,29568.0,6
2024-02-15,南区,KA,旗舰系列,南区经销商03,18480.0,4
2024-02-15,南区,KA,旗舰系列,南区经销商04,14784.0,3
2024-02-15,南区,KA,旗舰系列,南区经销商05,11088.0,2
2024-02-15,南区,KA,旗舰系列,南区经销商06,9240.0,2
2024-02-15,南区,KA,旗舰系列,南区经销商07,7392.0,1
2024-02-15,南区,KA,旗舰系列,南区经销商08,5544.0,1
2024-02-15,南区,电商,旗舰系列,南区经销商01,62092.8,12
2024-02-15,南区,电商,旗舰系列,南区经销商02,20697.6,4
2024-02-15,南区,电商,旗舰系列,南区经销商03,12936.0,3
2024-02-15,南区,电商,旗舰系列,南区经销商04,10348.8,2
2024-02-15,南区,电商,旗舰系列,南区经销商05,7761.6,2
2024-02-15,南区,电商,旗舰系列,南区经销商06,6468.0,1
2024-02-15,南区,电商,旗舰系列,南区经销商07,5174.4,1
2024-02-15,南区,电商,旗舰系列,南区经销商08,3880.8,1
2024-02-15,南区,传统,旗舰系列,南区经销商01,70963.2,14
2024-02-15,南区,传统,旗舰系列,南区经销商02,23654.4,5
2024-02-15,南区,传统,旗舰系列,南区经销商03,14784.0,3
2024-02-15,南区,传统,旗舰系列,南区经销商04,11827.2,2
2024-02-15,南区,传统,旗舰系列,南区经销商05,8870.4,2
2024-02-15,南区,传统,旗舰系列,南区经销商06,7392.0,1
2024-02-15,南区,传统,旗舰系列,南区经销商07,5913.6,1
2024-02-15,南区,传统,旗舰系列,南区经销商08,4435.2,1
2024-02-15,南区,KA,主力系列,南区经销商01,193536.0,61
2024-02-15,南区,KA,主力系列,南区经销商02,64512.0,20
2024-02-15,南区,KA,主力系列,南区经销商03,40320.0,13
2024-02-15,南区,KA,主力系列,南区经销商04,32256.0,10
2024-02-15,南区,KA,主力系列,南区经销商05,24192.0,8
2024-02-15,南区,KA,主力系列,南区经销商06,20160.0,6
2024-02-15,南区,KA,主力系列,南区经销商07,16128.0,5
2024-02-15,南区,KA,主力系列,南区经销商08,12096.0,4
2024-02-15,南区,电商,主力系列,南区经销商01,135475.2,43
